"readerid","firstname","lastname","genrename","readcount"
26967,"Roberto","Wilson","Entrepreneurship","4"
26968,"Jeffrey","Davis","Computer Science","4"
26969,"Lisa","Johnston","Management","4"
26970,"Kristi","Hernandez","Customer Service","4"
26971,"Kevin","Gomez","Children","4"
26972,"Kimberly","Chavez","Business","4"
26973,"Vanessa","Kim","Supply Chain","4"
26974,"Kristen","Stone","Mystery","4"
26975,"Emma","Thompson","Dance","4"
26976,"Brian","Durham","Mathematics","4"
26977,"Hannah","Johnson","Journalism","4"
26978,"Lisa","Cox","Art","4"
26979,"Jerome","Hart","Comics","4"
26980,"Christopher","Tucker","Graphic Novel","4"
26981,"Sharon","Hughes","Politics","4"
26982,"Rhonda","Bailey","Geography","4"
26983,"Dylan","Smith","Business","4"
26984,"Patricia","Brown","Mystery","4"
26985,"Michael","Gonzalez","Consulting","4"
26986,"Hannah","Gonzalez","Fiction","8"
26987,"Jeff","Hays","Accounting","4"
26988,"Valerie","Navarro","Film","4"
26989,"Abigail","Watkins","Art","4"
26990,"Jon","Hall","Computer Science","4"
26991,"Katrina","Lopez","Leadership","4"
26992,"Jennifer","Wolfe","Autobiography","4"
26993,"Megan","Hall","History","4"
26994,"Richard","Cox","Art","4"
26995,"Paige","Scott","Anthropology","4"
26996,"Carl","Jackson","Mystery","4"
26997,"Kenneth","Stone","Dentistry","4"
26999,"Charles","Gonzalez","Thriller","4"
27000,"Kayla","Todd","Travel","4"
27001,"Lindsay","Burns","Travel","4"
27002,"Anthony","Wallace","Graphic Novel","4"
27003,"Jessica","Hartman","Drama","4"
27004,"Jeremiah","Foster","Film","8"
27005,"Chelsea","Davis","Health","8"
27006,"Steven","Jordan","Strategy","4"
27007,"Denise","Glover","Finance","4"
27008,"Dawn","Chaney","Psychology","4"
27009,"Ricky","Chandler","Leadership","4"
27010,"Patricia","Hayes","Radio","4"
27011,"Robin","Rivera","Health","4"
27012,"Andrew","Madden","Chemistry","4"
27013,"Sandy","Henderson","History","8"
27014,"Jacqueline","Compton","Customer Service","4"
27015,"Joseph","Simmons","Children","4"
27016,"Laurie","Lawson","Human Resources","4"
27017,"Grant","Bernard","Geography","4"
27018,"Connie","Daniels","Dentistry","8"
27020,"Richard","Farmer","Human Resources","8"
27021,"Carmen","Velasquez","Education","4"
27022,"Brittany","Davidson","Children","4"
27023,"Erin","Stevens","Horror","4"
27025,"Timothy","Velez","Comics","4"
27027,"Alexis","Kelly","Business","4"
27029,"Mario","Li","Operations","4"
27030,"Nicholas","Good","Information Technology","4"
27033,"Chad","Berger","Innovation","4"
27034,"Bridget","Lester","Geography","4"
27035,"Chelsea","Rodriguez","Consulting","4"
27036,"Christopher","Mendoza","Customer Service","4"
27037,"Corey","Thomas","Dentistry","4"
27038,"Anna","Walker","Nursing","8"
27039,"Martha","Becker","Geography","4"
27040,"Kayla","Quinn","Business","4"
27041,"Paul","Barnes","Economics","4"
27042,"Kimberly","Hardy","Biology","4"
27043,"Ellen","Kelly","Leadership","4"
27044,"Kayla","Powell","Economics","8"
27045,"Travis","Bridges","Marketing","4"
27046,"David","Allen","Literature","4"
27047,"Amy","Bautista","Horror","4"
27048,"Justin","Schwartz","Information Technology","4"
27049,"Tammy","English","Anthropology","4"
27050,"William","Carey","Biography","4"
27051,"Samantha","Roberts","Children","4"
27052,"Stephanie","Bell","Education","4"
27053,"Richard","Lowe","Art","4"
27054,"Jason","Williams","Comics","4"
27055,"Tristan","Jones","Anthropology","4"
27056,"Paul","Brown","Cooking","4"
27057,"David","Walker","Poetry","4"
27058,"Dana","Tyler","Nursing","4"
27059,"Brittany","Mason","Criminal Justice","4"
27060,"Kristin","Crawford","Drama","4"
27061,"Jason","Bradford","Comics","4"
27063,"Tyler","Morton","Chemistry","4"
27064,"Lauren","Mcclain","Biography","4"
27065,"Trevor","Johnson","Psychology","4"
27066,"Jon","Johnson","Management","4"
27067,"Philip","White","Journalism","4"
27068,"Marissa","Stephens","Dance","4"
27069,"Gloria","Robertson","Accounting","4"
27070,"Joseph","Knapp","Anthropology","4"
27071,"Nicole","Turner","Children","4"
27072,"Michele","Gill","Accounting","4"
27073,"Michael","Rice","Children","4"
27074,"Gerald","Reyes","Business","4"
27075,"Stephanie","Goodman","Biography","4"
27076,"Jennifer","Phillips","Business","4"
27077,"Mason","Bryant","Entrepreneurship","4"
27078,"Tracy","Chandler","Cooking","4"
27079,"Denise","Moore","Film","4"
27080,"Elijah","Nelson","Children","4"
27081,"Barbara","Brown","Marketing","4"
27083,"Lisa","Gay","Television","4"
27084,"Kevin","Gordon","Law","4"
27085,"Michael","Pace","Engineering","8"
27086,"Tracy","Gordon","Consulting","4"
27087,"April","Davis","Biography","4"
27088,"Janice","Scott","Management","4"
27089,"Desiree","Webster","Innovation","4"
27090,"Alexander","Howe","Criminal Justice","4"
27091,"Bobby","Baker","Philosophy","4"
27092,"Evan","Pope","Chemistry","4"
27094,"Lorraine","Duffy","Religion","8"
27095,"John","Thomas","Business","4"
27096,"Tara","Chavez","Management","4"
27097,"Gregory","Mitchell","History","4"
27098,"Willie","Smith","Music","8"
27099,"Jamie","Morgan","Cooking","4"
27100,"Michelle","Case","Horror","4"
27101,"Troy","Campbell","Anthropology","4"
27102,"Melissa","Reed","Art","4"
27103,"Donna","Warren","Mathematics","4"
27104,"Heather","Clark","Biography","4"
27105,"James","Jacobson","Information Technology","4"
27106,"Zachary","Allen","Film","4"
27107,"Jasmine","Terry","Anthropology","4"
27108,"Robin","Dunn","Consulting","4"
27109,"Joshua","Berry","Biography","4"
27110,"Joseph","Rodriguez","Art","4"
27111,"Marc","Fritz","Sociology","4"
27112,"Mallory","Kelley","Law","4"
27113,"Yolanda","Long","Biology","8"
27114,"James","Acosta","Chemistry","4"
27115,"Breanna","Walker","Comics","4"
27116,"Alexandra","King","Psychology","8"
27117,"Andrew","Cain","Economics","4"
27118,"Laura","Stephens","Cooking","4"
27119,"Courtney","Garcia","Fantasy","4"
27120,"Jeanette","Chase","Literature","8"
27121,"Samuel","Roberts","Drama","4"
27122,"Andrew","Moses","Sales","4"
27123,"Anthony","Porter","Children","4"
27124,"Daisy","Sanchez","Finance","4"
27125,"Lindsey","Rhodes","Operations","4"
27126,"Juan","Bradley","Biology","4"
27127,"Eric","Craig","Non-Fiction","4"
27128,"Misty","Moore","Dentistry","4"
27129,"Sarah","Decker","Biography","4"
27130,"Paula","Hayes","Business","4"
27131,"Michael","Robertson","Politics","4"
27132,"Alicia","Smith","Thriller","8"
27133,"Eric","Lee","Health","4"
27134,"Amber","Walker","Psychology","4"
27135,"Andrea","Valdez","Political Science","8"
27136,"Michelle","Acosta","Politics","4"
27137,"Julie","Olson","Comics","4"
27138,"Stacy","Cochran","Computer Science","4"
27139,"Jonathan","Perez","Fiction","4"
27140,"Katie","Miller","Anthropology","4"
27141,"Monica","Stewart","Anthropology","4"
27142,"Lisa","Parks","Chemistry","4"
27143,"John","Copeland","Health","4"
27144,"Sharon","Sanchez","Business","4"
27145,"Angela","Johnson","Customer Service","4"
27146,"Stephanie","Sims","Business","4"
27147,"Mary","Ferguson","Cooking","4"
27148,"Daniel","Frazier","Innovation","4"
27149,"Michelle","Phillips","Logistics","4"
27151,"James","Cordova","Film","4"
27152,"Eileen","Watson","Customer Service","4"
27153,"Richard","Gray","Innovation","4"
27154,"Angela","Clark","Children","4"
27155,"Glenda","Rhodes","Autobiography","4"
27156,"Lauren","Allen","Business","4"
27157,"Meghan","Williams","Literature","4"
27158,"Elizabeth","Zavala","Fiction","4"
27159,"Shelia","Fisher","Art","4"
27160,"Haley","Cook","Technology","4"
27161,"Krystal","Parks","Education","4"
27162,"Elizabeth","Rodriguez","Finance","4"
27163,"Susan","Phillips","Chemistry","4"
27164,"Adam","Jones","Veterinary","8"
27165,"Bryan","Baker","Fiction","4"
27166,"Kenneth","Pearson","Leadership","4"
27167,"Pamela","Newman","Strategy","4"
27168,"Natasha","Reese","Young Adult","4"
27169,"Nicole","Garcia","Consulting","4"
27170,"Eric","Lucas","Strategy","4"
27171,"Ryan","Washington","Finance","4"
27172,"David","Walker","Customer Service","4"
27173,"Laurie","Pitts","Human Resources","4"
27174,"Brittney","Haney","Customer Service","4"
27175,"Christine","Smith","Chemistry","4"
27176,"Danielle","Blair","Literature","4"
27177,"Kyle","Hardin","Horror","4"
27178,"Michelle","Dunlap","Biography","4"
27179,"Julie","Parks","Business","8"
27180,"David","James","Mystery","4"
27181,"Kristina","Mcgee","Radio","4"
27182,"Erin","Torres","Customer Service","4"
27183,"Denise","Chase","Dance","4"
27184,"Jessica","Welch","Horror","4"
27185,"Susan","Houston","Biology","4"
27186,"Stephen","Hale","Accounting","4"
27187,"Rachel","Smith","Sports","4"
27188,"Lindsey","Williams","Psychology","4"
27189,"Chelsea","Stephens","Art","4"
27190,"Gerald","Adams","Film","4"
27191,"Doris","Williams","Dance","4"
27192,"Mark","Fuentes","Criminal Justice","4"
27193,"Alicia","Hamilton","Comics","4"
27194,"Carrie","Hall","Veterinary","8"
27195,"Jordan","Blevins","Dentistry","4"
27196,"Sarah","Beard","Fantasy","4"
27197,"Devin","Greene","Autobiography","4"
27198,"Jesus","Johnson","Autobiography","4"
27199,"John","Ferguson","Health","8"
27200,"Kenneth","Spencer","Veterinary","4"
27201,"Jacqueline","George","Operations","4"
27202,"Michael","Johnson","Drama","8"
27203,"Lucas","Baxter","Political Science","8"
27204,"Bobby","Camacho","Dance","4"
27205,"Lindsay","Soto","Consulting","4"
27206,"Nancy","Bailey","Consulting","4"
27207,"Raymond","Higgins","Information Technology","4"
27208,"James","Burns","Computer Science","4"
27209,"Larry","Campbell","Fantasy","4"
27210,"David","Allen","Human Resources","4"
27211,"Brittney","Burton","Accounting","4"
27212,"Melissa","Williams","Science Fiction","8"
27213,"David","Johnson","Computer Science","4"
27214,"Helen","Perez","Fantasy","4"
27215,"Jorge","Walker","Fantasy","4"
27216,"Robert","Hays","Art","4"
27217,"Michael","Jacobson","Journalism","4"
27218,"Glenn","Bishop","Dance","4"
27219,"Travis","Robinson","Biography","4"
27220,"Joseph","Johnson","Anthropology","4"
27221,"Jeffery","Lawson","Biology","4"
27222,"Timothy","Hale","Theatre","8"
27223,"William","Tapia","Biography","4"
27224,"Shannon","Holmes","Television","4"
27225,"William","Collins","Chemistry","4"
27226,"Tammy","Morris","Chemistry","4"
27229,"Alexander","Malone","Drama","4"
27230,"Samantha","Baker","Fitness","4"
27231,"Adam","Harris","Criminal Justice","4"
27232,"Tina","Garcia","Biology","4"
27233,"Denise","Nguyen","Sales","4"
27234,"Paul","Smith","Psychiatry","4"
27235,"Cory","Hurley","Politics","4"
27236,"Travis","Marquez","Theology","4"
27237,"Sydney","Flores","Romance","4"
27238,"Kevin","Erickson","Information Technology","8"
27239,"Steven","Bradley","Biography","4"
27240,"Clayton","Johnson","Science Fiction","4"
27241,"Walter","Patel","Science","4"
27242,"Melanie","Jackson","Horror","4"
27243,"Charles","Short","Chemistry","4"
27244,"Russell","Lynn","Mathematics","4"
27245,"Beverly","Sanchez","Information Technology","4"
27246,"Anna","Wheeler","Accounting","4"
27247,"Brittany","Grant","Fiction","4"
27248,"Whitney","Gaines","Entrepreneurship","8"
27249,"Andrea","Jacobs","Art","4"
27250,"Jack","Ramirez","Art","4"
27251,"Paula","Kelley","Anthropology","4"
27252,"Vincent","Davis","Engineering","4"
27253,"Michael","Sandoval","Art","4"
27254,"Steven","Schwartz","Nursing","4"
27255,"Billy","Powers","Medicine","4"
27256,"Heather","Williams","Mathematics","4"
27257,"Nicholas","Benson","Finance","4"
27258,"Jeffery","Underwood","Entrepreneurship","4"
27260,"Regina","Ayala","Medicine","4"
27261,"Joshua","Davis","Political Science","4"
27262,"Michael","Austin","Religion","8"
27263,"Gloria","Leblanc","Comics","4"
27264,"Barbara","Murray","Science Fiction","4"
27265,"Frank","Richmond","Religion","8"
27266,"Laura","Mitchell","Sales","4"
27267,"Veronica","Brown","Veterinary","4"
27268,"Bonnie","Williams","Education","4"
27269,"Margaret","Rivera","Medicine","4"
27270,"Brandon","Roberson","Self-Help","8"
27271,"Katrina","Pineda","Engineering","4"
27272,"Aaron","Huber","Dance","4"
27273,"Francisco","Macdonald","History","4"
27274,"David","Hendrix","Dance","4"
27275,"Joshua","Kramer","Anthropology","4"
27276,"Kimberly","Davis","Economics","4"
27277,"Susan","Dalton","Autobiography","4"
27278,"Elijah","Martinez","Business","4"
27279,"Nicole","Shaffer","Biology","4"
27280,"Ronald","Hernandez","Chemistry","4"
27281,"Lisa","James","Children","4"
27282,"Brandon","Robinson","Business","4"
27283,"Michael","Sweeney","Health","4"
27284,"Aaron","Hughes","Physics","8"
27285,"Anthony","Smith","Anthropology","4"
27286,"Allen","Atkins","Accounting","4"
27287,"Jessica","Johnson","Customer Service","4"
27288,"Kristine","Miller","Autobiography","4"
27289,"Tyler","Pace","Autobiography","4"
27290,"Krystal","Nichols","Fitness","4"
27291,"Natasha","Hill","Literature","4"
27292,"Courtney","Perez","Comics","4"
27293,"Michael","Arnold","Customer Service","4"
27294,"Adam","Jimenez","Innovation","4"
27295,"Rhonda","Gibbs","Nursing","4"
27296,"Martin","Anderson","Dance","4"
27297,"Kevin","Bennett","Chemistry","4"
27298,"Eric","Lawrence","Anthropology","4"
27299,"Mary","Cooper","Mystery","4"
27300,"Gregory","Guerrero","Music","4"
27301,"Kevin","Mcdonald","Human Resources","4"
27302,"Shannon","Hudson","Dance","4"
27303,"Lauren","Gutierrez","Human Resources","4"
27304,"Dwayne","Spencer","Graphic Novel","4"
27305,"Marissa","Charles","Drama","4"
27306,"Kayla","Rodriguez","Young Adult","4"
27307,"Angela","Brown","Politics","8"
27308,"Alicia","Phillips","Law","8"
27309,"Jennifer","Oliver","Dance","4"
27310,"Wayne","Johnson","Children","4"
27311,"Sarah","Sweeney","Anthropology","4"
27312,"Suzanne","Wright","Physics","4"
27313,"Charles","Compton","Accounting","4"
27314,"William","Hess","Business","4"
27315,"Gregory","Daniels","Information Technology","4"
27316,"Tanya","Giles","Children","4"
27317,"Nichole","Moore","Criminal Justice","4"
27318,"Michael","Waters","Economics","4"
27319,"Krystal","Zhang","Computer Science","4"
27320,"Dana","Miller","Art","4"
27321,"John","Alvarez","Business","4"
27322,"Lori","Williams","Consulting","4"
27323,"Michael","Castillo","Autobiography","4"
27324,"Lisa","Merritt","Comics","4"
27325,"William","Christensen","Criminal Justice","4"
27326,"Corey","Navarro","Biology","4"
27327,"Cassandra","Burnett","Fiction","4"
27328,"Meagan","Bailey","Drama","4"
27329,"Timothy","Johnson","Children","4"
27330,"Brooke","Casey","Chemistry","4"
27331,"Sharon","Hensley","Geography","4"
27333,"Gregory","Frederick","Health","4"
27334,"Adam","Webb","Marketing","4"
27335,"Tracey","Barron","Comics","4"
27336,"Christopher","Long","Chemistry","4"
27337,"Julian","Johnson","Finance","4"
27338,"Joseph","Koch","Comics","4"
27339,"Timothy","Cruz","Radio","4"
27340,"Cindy","Day","Human Resources","4"
27341,"Nicholas","Brooks","Biology","4"
27342,"Monique","Mitchell","Biography","4"
27343,"Christina","Brock","Computer Science","4"
27344,"Debra","Harris","Politics","4"
27345,"Erika","Wheeler","Poetry","4"
27346,"Susan","Randall","Dance","4"
27347,"Joseph","Moore","Film","4"
27349,"Cynthia","Johnson","Information Technology","8"
27350,"Alexander","Williamson","Chemistry","4"
27352,"Anna","Jenkins","Human Resources","4"
27353,"Carl","Robertson","Customer Service","4"
27354,"Janet","Graham","Chemistry","4"
27355,"Kayla","Tyler","Chemistry","4"
27356,"Adam","Butler","Comics","4"
27357,"Richard","Jimenez","Business","4"
27358,"Sarah","George","Art","4"
27359,"Mark","Charles","Fantasy","4"
27360,"Chelsea","Ingram","Art","4"
27361,"Holly","Davis","Dance","4"
27362,"Dennis","Fernandez","Biology","4"
27363,"Paula","Thompson","Accounting","4"
27364,"Eric","Brown","Art","4"
27365,"Jason","Thompson","History","4"
27366,"Jordan","Taylor","Customer Service","4"
27367,"Charles","Klein","Cooking","4"
27368,"Annette","Stokes","Engineering","4"
27369,"Melissa","Garner","Strategy","4"
27370,"Julian","Washington","Television","4"
27371,"Brandon","Smith","Travel","4"
27372,"Rachel","Walsh","Accounting","4"
27373,"Kristen","Johnson","Non-Fiction","4"
27374,"Peter","Moore","Biology","4"
27375,"Gregory","Sutton","Geography","4"
27376,"Eric","Cooke","Anthropology","4"
27377,"Casey","Rosales","Children","4"
27378,"Lori","Weber","Biography","8"
27379,"Michael","Li","Cooking","4"
27381,"Scott","Jones","Entrepreneurship","4"
27382,"Lori","Chen","Human Resources","4"
27383,"Karen","Taylor","Engineering","4"
27384,"John","Stevenson","Information Technology","4"
27385,"James","Ross","Dentistry","4"
27386,"Ashley","Pittman","Music","4"
27387,"Christian","Wilson","Spirituality","4"
27388,"Suzanne","Meyers","Politics","4"
27389,"Lori","Tyler","Romance","4"
27390,"Laura","Floyd","Comics","4"
27391,"Melissa","Taylor","Political Science","4"
27392,"Ethan","Mcconnell","Logistics","8"
27393,"John","Taylor","Pharmacy","4"
27394,"Vincent","Mitchell","Mathematics","4"
27395,"Michaela","Stewart","Health","4"
27396,"Christopher","Meadows","Entrepreneurship","4"
27397,"Leslie","Adams","Chemistry","4"
27398,"Eric","Davis","Fiction","4"
27399,"Sarah","Tran","Business","4"
27400,"Melissa","Thomas","Leadership","4"
27401,"Ashley","Walker","Non-Fiction","8"
27402,"Laura","Ross","Anthropology","4"
27403,"Kristen","Donovan","Biology","4"
27405,"Melissa","Guzman","Consulting","4"
27406,"Olivia","Williams","Autobiography","4"
27407,"Melanie","Finley","Geography","4"
27408,"Edward","Cox","Chemistry","4"
27409,"Douglas","Green","Biology","4"
27410,"Stephanie","West","Engineering","4"
27411,"Randall","Simmons","Chemistry","4"
27412,"Kristen","Day","Customer Service","4"
27413,"Andrea","Valencia","Fitness","4"
27414,"Phillip","Jordan","Operations","4"
27415,"Karen","Evans","Accounting","4"
27416,"David","Nelson","Finance","4"
27417,"Shane","Estrada","Customer Service","4"
27418,"Christina","Garcia","Children","4"
27419,"Jesus","Jones","Biology","4"
27420,"John","Lane","Chemistry","4"
27421,"Anita","Conrad","Horror","4"
27422,"Robert","Carter","Biology","4"
27423,"Kimberly","Briggs","Literature","4"
27424,"Laura","Kelly","Film","4"
27425,"Gabriela","Johnston","Accounting","4"
27426,"Stephanie","Lin","Criminal Justice","4"
27427,"Scott","Davis","Biology","4"
27428,"Erika","Cox","Nursing","4"
27429,"Kayla","Moore","Film","4"
27430,"Carrie","Nelson","Psychiatry","4"
27431,"Lori","Robinson","Pharmacy","4"
27432,"Susan","Garcia","Law","4"
27433,"Bonnie","Davis","Economics","4"
27434,"Ryan","Smith","Psychiatry","4"
27435,"Erin","Miller","Consulting","4"
27436,"Christopher","Thompson","Accounting","4"
27437,"Logan","Barnett","Economics","4"
27438,"Eric","Lee","Computer Science","4"
27439,"David","Ruiz","Medicine","4"
