"readerid","firstname","lastname","totalfamilymembers"
2315,"Jessica","Richards","0"
25152,"Rebecca","Glover","0"
21285,"Shawn","Obrien","0"
8773,"Virginia","Sherman","0"
23326,"David","Payne","0"
15234,"Crystal","Clark","0"
9965,"Amanda","Clark","0"
7031,"Nathan","Reed","0"
4863,"Yolanda","Shah","0"
26810,"David","Gross","0"
14911,"Fernando","Barton","0"
28190,"Robert","Malone","0"
20899,"Alicia","Sosa","0"
32515,"Cynthia","Bryant","0"
17753,"Becky","Edwards","0"
26265,"John","Jackson","0"
23245,"Dan","Cruz","0"
19954,"Blake","Clarke","0"
13028,"Kelly","Blackwell","0"
14815,"Thomas","Mccoy","0"
28135,"Rebecca","Phelps","0"
15101,"Danielle","Garcia","0"
17911,"Nicholas","Ferguson","0"
13909,"Christopher","Porter","0"
28344,"Christopher","Wyatt","0"
5638,"Christopher","Davidson","0"
32414,"Barbara","Henderson","0"
8618,"Lisa","Gross","0"
9266,"Douglas","Jones","0"
24084,"James","Thomas","0"
7623,"Ryan","Williams","0"
15233,"Thomas","Flores","0"
23722,"Jon","Fernandez","0"
33286,"Jose","Edwards","0"
25343,"Kelly","Berry","0"
18937,"Jasmine","Brown","0"
9108,"Brittney","Gordon","0"
23794,"Jonathan","Walker","0"
11882,"Christina","Baker","0"
114,"Andrew","Zamora","0"
29146,"Susan","Wheeler","0"
14170,"Jennifer","Moreno","0"
12356,"Crystal","Baldwin","0"
10189,"Catherine","Castro","0"
5767,"Billy","Mason","0"
17916,"Jonathan","Gould","0"
31141,"Margaret","Hudson","0"
14297,"Ana","Kelly","0"
3474,"Justin","Clarke","0"
2349,"Sarah","Smith","0"
29774,"Justin","Patel","0"
14805,"Scott","Graves","0"
32840,"Jeffrey","Stein","0"
2476,"Luis","Brown","0"
7049,"Juan","Collins","0"
12107,"Chase","Lane","0"
10515,"Sheri","Castillo","0"
19325,"Tina","Pineda","0"
20919,"Sarah","Davis","0"
31836,"Charles","Austin","0"
15637,"Lori","Chase","0"
11516,"Colleen","Taylor","0"
32654,"Sandra","Scott","0"
23835,"Jennifer","Gordon","0"
9833,"Juan","Simmons","0"
12460,"Richard","Brooks","0"
30164,"James","Rhodes","0"
2935,"Ashley","Whitaker","0"
31700,"Alexandra","Sullivan","0"
33021,"Stephen","Dixon","0"
9564,"Jon","Williamson","0"
13704,"Ryan","Bass","0"
18338,"Joseph","Walker","0"
6145,"Brian","Dean","0"
18268,"Dylan","Hopkins","0"
21938,"Amanda","Delacruz","0"
4578,"Jill","Gonzalez","0"
5883,"Nancy","Dennis","0"
26543,"Michelle","Lopez","0"
891,"Melvin","Kim","0"
25184,"Gregory","Freeman","0"
22298,"David","Smith","0"
22641,"Taylor","Green","0"
10033,"Kenneth","Caldwell","0"
9529,"Tyrone","Lynch","0"
25187,"Michael","Gibson","0"
1802,"William","Washington","0"
31936,"William","Robinson","0"
29728,"Tanya","Richardson","0"
2558,"Derek","Ruiz","0"
9326,"Ethan","Robinson","0"
6444,"Christopher","Bryan","0"
31052,"Alexander","Richardson","0"
23152,"Ronald","Martin","0"
27565,"Brittany","Wright","0"
4914,"Elizabeth","Jefferson","0"
20127,"Kimberly","Blair","0"
6699,"Anthony","Gregory","0"
18189,"Andrew","Hall","0"
33067,"Jeffery","Branch","0"
20515,"David","Clark","0"
19605,"Megan","Mosley","0"
11486,"Grant","Campbell","0"
9048,"Timothy","Ingram","0"
9096,"Roger","Barrett","0"
25197,"Jaime","Carey","0"
7045,"Sara","Smith","0"
17460,"Katelyn","Ayers","0"
27582,"Charles","Prince","0"
22726,"Stanley","Maxwell","0"
6283,"Mark","Osborne","0"
2031,"Jodi","Zimmerman","0"
25675,"Jose","Leon","0"
7462,"Joseph","Brown","0"
18267,"Mark","Kirk","0"
29411,"Elizabeth","Underwood","0"
12367,"John","Aguirre","0"
26468,"Lori","Lane","0"
20341,"Christopher","Suarez","0"
21132,"Steve","Mclaughlin","0"
2623,"Daniel","Kelly","0"
18470,"Melissa","Clayton","0"
1478,"Donna","Buckley","0"
17590,"Derrick","Parsons","0"
31152,"Jeffrey","Hayes","0"
20093,"Stacy","Robertson","0"
27728,"Samantha","Wilson","0"
6598,"Tabitha","Anderson","0"
15194,"David","Black","0"
6507,"Nancy","Johnson","0"
7608,"Sara","Meyer","0"
25500,"Sara","Jones","0"
5993,"John","Edwards","0"
3825,"Denise","Webb","0"
10614,"Janet","Williams","0"
9292,"Tony","Alvarado","0"
21563,"Austin","Singh","0"
14508,"Tiffany","Alvarez","0"
2463,"Holly","Campbell","0"
2392,"Bryan","Taylor","0"
28103,"Megan","George","0"
21862,"Nicholas","Romero","0"
18223,"Ryan","Dawson","0"
4708,"Daniel","Burgess","0"
25939,"Sharon","Estrada","0"
6676,"Kevin","Edwards","0"
2523,"Heather","Mclaughlin","0"
16540,"Rebecca","Bowman","0"
10173,"April","Herring","0"
8674,"Nicholas","Downs","0"
9440,"Joshua","Gallagher","0"
33117,"Danielle","Reid","0"
30191,"Jason","Blankenship","0"
30893,"Crystal","Wilson","0"
7039,"Katherine","Barton","0"
18463,"Jessica","Arnold","0"
11464,"Shane","Mcneil","0"
10565,"Ronald","Jones","0"
16668,"Caitlin","Larson","0"
26355,"Ronald","Cooper","0"
25879,"Jason","Torres","0"
3218,"Joseph","Sampson","0"
22205,"Jacqueline","Chavez","0"
11835,"Cheryl","Dorsey","0"
21576,"Dustin","Cameron","0"
31532,"Kimberly","Wiggins","0"
26227,"Larry","Bradford","0"
6245,"Melissa","Thomas","0"
12457,"Matthew","Butler","0"
25351,"Lauren","Thomas","0"
7086,"Eric","Peterson","0"
32941,"Kyle","Perez","0"
8703,"Paula","Young","0"
25757,"Kathleen","Hoover","0"
23157,"Diana","Shields","0"
698,"Alan","Guzman","0"
32516,"Raymond","Sanders","0"
26303,"Todd","Mcgee","0"
19039,"Kimberly","Barrett","0"
15564,"Crystal","Sutton","0"
7436,"Elizabeth","Nunez","0"
6428,"Kathleen","Reynolds","0"
8487,"Benjamin","Henry","0"
20529,"Tony","Carson","0"
32305,"Richard","Lawrence","0"
25225,"Daniel","Lopez","0"
14514,"Sarah","Williamson","0"
12117,"Carolyn","Mcintyre","0"
20273,"Brooke","Hernandez","0"
6038,"Sarah","Cruz","0"
20241,"Christine","Payne","0"
3153,"Deborah","Wilson","0"
9682,"Stephanie","White","0"
23320,"Gregory","Summers","0"
20936,"Caitlin","Williams","0"
29136,"Sherri","Williams","0"
16438,"Crystal","Crawford","0"
16728,"Monica","Bryant","0"
12016,"Susan","Bond","0"
9579,"Manuel","Brown","0"
30043,"Shelby","Porter","0"
28099,"Yolanda","Hill","0"
19440,"Sheila","Montgomery","0"
16074,"Joel","Johnson","0"
23975,"Angel","Goodman","0"
9658,"Stanley","Mcdaniel","0"
2011,"Jeanette","Bates","0"
13138,"Charles","Flores","0"
16748,"Tracy","Rhodes","0"
27593,"Theresa","Alvarez","0"
23352,"Christopher","Hernandez","0"
12335,"Geoffrey","Hall","0"
24877,"Kelly","Mata","0"
21068,"Ryan","Sullivan","0"
28979,"Michael","Gonzalez","0"
28240,"Tina","Diaz","0"
557,"Gerald","Hall","0"
28573,"Jackie","Hudson","0"
15683,"Eric","Garcia","0"
30086,"Jamie","Mann","0"
31001,"Jesse","Thompson","0"
26621,"Carlos","Diaz","0"
29164,"Michael","Sanchez","0"
20194,"Danielle","Lozano","0"
27014,"Jacqueline","Compton","0"
8061,"Michelle","Wagner","0"
14630,"Kelly","Stevens","0"
13951,"Kayla","Patton","0"
13339,"Melissa","Miller","0"
15419,"Beth","Jones","0"
14084,"Katelyn","Rogers","0"
11296,"Luis","Johnson","0"
28235,"Justin","Spencer","0"
20675,"Laura","Mcintosh","0"
22596,"Amanda","Moore","0"
15280,"Sarah","Aguilar","0"
1376,"Amy","Cole","0"
18905,"Edward","Cruz","0"
14161,"Kelly","Anderson","0"
16263,"April","Black","0"
15983,"Jose","Fernandez","0"
18370,"Olivia","Hernandez","0"
14411,"Kelly","Wong","0"
27324,"Lisa","Merritt","0"
29779,"Jerry","Scott","0"
23508,"Cheryl","Miller","0"
15036,"Ricky","Benson","0"
6513,"Melissa","Smith","0"
19959,"Troy","Reyes","0"
32961,"William","Young","0"
32978,"Christina","Smith","0"
28105,"Bill","Henry","0"
31663,"Emily","Kelley","0"
8431,"Raymond","Gray","0"
20991,"Michael","Smith","0"
30427,"Nicole","Thomas","0"
28327,"Michael","Evans","0"
11932,"Jennifer","Ball","0"
13374,"Jared","Butler","0"
24979,"Kimberly","Foster","0"
23846,"Richard","Schneider","0"
5563,"Felicia","Jenkins","0"
17568,"Christopher","Gonzalez","0"
1672,"Crystal","Anderson","0"
6759,"Lisa","Perry","0"
17409,"Donna","Hamilton","0"
11031,"Tina","Travis","0"
16352,"Trevor","Dean","0"
33161,"Stacey","Quinn","0"
17372,"Scott","Rogers","0"
26056,"Matthew","Carter","0"
30095,"Veronica","King","0"
17644,"Gabriel","Gilmore","0"
7554,"Ethan","Diaz","0"
21376,"Margaret","Hudson","0"
3496,"Nicole","Knight","0"
2411,"Jodi","Lewis","0"
16189,"Dawn","Horton","0"
10003,"Jacqueline","Banks","0"
8054,"Amanda","Webb","0"
12980,"Tami","Salazar","0"
2898,"Joshua","Martin","0"
31804,"Rodney","Martinez","0"
7205,"Tara","Phillips","0"
5042,"Kerri","Lewis","0"
22335,"Teresa","Paul","0"
21444,"Emily","Baker","0"
15229,"Andrew","Castaneda","0"
24039,"Jeffrey","Simmons","0"
9424,"Heather","Jacobs","0"
46,"John","Reynolds","0"
31187,"James","Vargas","0"
15585,"Julie","Moody","0"
1412,"Jeremy","Willis","0"
260,"Jesse","Huber","0"
2820,"Christopher","Brown","0"
2184,"Melissa","Jones","0"
26897,"Michael","Fernandez","0"
6026,"Mary","Robles","0"
25403,"Thomas","Burke","0"
32468,"Charlotte","Taylor","0"
23428,"Cynthia","Hill","0"
425,"Brandon","Wilcox","0"
24818,"Steven","White","0"
30928,"Patricia","Fowler","0"
11710,"Eric","Gilbert","0"
1350,"Holly","Elliott","0"
24262,"Timothy","Lopez","0"
11384,"Christopher","Richards","0"
4422,"Jeffrey","Bright","0"
18768,"Kevin","Dunn","0"
9937,"Brian","Monroe","0"
21162,"Beverly","Park","0"
27960,"Kathleen","Miller","0"
2341,"Donald","Williams","0"
20682,"Samuel","Trujillo","0"
13185,"Megan","Johnson","0"
18302,"Holly","Mcdowell","0"
4775,"Lauren","Arellano","0"
18709,"Christopher","Rogers","0"
10786,"Helen","Holmes","0"
9204,"Mary","Pruitt","0"
5614,"Austin","Morse","0"
1517,"Tristan","Gomez","0"
31172,"Heather","Patton","0"
24246,"Tammy","Marks","0"
30435,"Tamara","Johnson","0"
17872,"Michael","Flores","0"
26403,"Darren","Day","0"
15760,"Patrick","Harvey","0"
103,"Joseph","Watkins","0"
14883,"Bryan","Jackson","0"
30501,"Mary","Wu","0"
875,"Jonathan","Hill","0"
12158,"Brandon","Bennett","0"
7851,"Justin","Bowman","0"
22425,"Colton","Kramer","0"
32852,"Christopher","Morgan","0"
11123,"Sheena","Smith","0"
25910,"Kimberly","Rios","0"
20003,"Corey","Graves","0"
8024,"Nicholas","Chavez","0"
18569,"William","Sloan","0"
22765,"Christopher","Morales","0"
19422,"Rachel","Hinton","0"
16442,"Michael","Stafford","0"
61,"Shannon","Brown","0"
6170,"Joshua","Roy","0"
21292,"Reginald","Moody","0"
3529,"Stephen","Ramirez","0"
9324,"Curtis","Harris","0"
3278,"Christopher","Smith","0"
4195,"Paul","Perkins","0"
30712,"Robert","Rodriguez","0"
23855,"Danielle","Jarvis","0"
171,"Gary","Good","0"
24530,"Walter","Sanchez","0"
3049,"Brent","Thomas","0"
9849,"Amber","Anderson","0"
13322,"Douglas","Nelson","0"
24884,"Rachel","Woodward","0"
8875,"Julie","Davis","0"
19872,"David","Kelly","0"
31346,"Martha","Fox","0"
22199,"Denise","Curry","0"
22512,"Charles","George","0"
18386,"Heidi","Sanford","0"
30090,"Alyssa","Novak","0"
23865,"Michael","Hess","0"
6604,"Michael","Warren","0"
16669,"Aaron","Harrell","0"
15746,"Patrick","Johnson","0"
24965,"Brian","Obrien","0"
22002,"Jill","Pearson","0"
1369,"Cameron","Carter","0"
14,"Angela","Stein","0"
9218,"Stephen","Dickson","0"
17641,"Heather","White","0"
13050,"Vincent","Stephens","0"
5010,"Michelle","Hernandez","0"
14709,"Kevin","Miller","0"
9196,"Christopher","Wade","0"
6317,"Crystal","Collins","0"
26886,"Devin","Chandler","0"
8409,"David","Lewis","0"
25171,"Aaron","Martinez","0"
25045,"Charles","Mcgee","0"
32728,"Christopher","Morris","0"
27992,"Carla","Harper","0"
19776,"Paul","Coffey","0"
31647,"Bethany","Marks","0"
12811,"Mark","Carr","0"
2188,"Amy","Sweeney","0"
4442,"Anna","Smith","0"
8069,"Rhonda","Clark","0"
6224,"Frances","Mcdonald","0"
27358,"Sarah","George","0"
27171,"Ryan","Washington","0"
25103,"Kayla","Waller","0"
432,"Michael","Scott","0"
30654,"Cheyenne","Smith","0"
17471,"Angela","Douglas","0"
16049,"Tammy","Smith","0"
32198,"Stephanie","Green","0"
26402,"Nicole","Burton","0"
20312,"Margaret","Sanders","0"
4513,"Raymond","Campbell","0"
14697,"Monica","Baker","0"
10346,"Carlos","Coffey","0"
11990,"William","Howard","0"
8791,"Benjamin","Montes","0"
25953,"Christopher","Hansen","0"
15018,"Spencer","Webb","0"
15052,"David","Williams","0"
16508,"Sarah","Garcia","0"
3060,"Jennifer","Hoffman","0"
751,"Janice","Schultz","0"
1892,"Timothy","Webb","0"
21893,"Crystal","Thomas","0"
12210,"Dustin","Briggs","0"
4077,"Jeffrey","Johnson","0"
19767,"Jackie","Joseph","0"
28658,"Dakota","Jones","0"
14835,"Mary","Brooks","0"
27244,"Russell","Lynn","0"
30050,"Anthony","Cruz","0"
16773,"Matthew","Stokes","0"
2596,"Dustin","Vincent","0"
25240,"Zoe","Moore","0"
28602,"Marcus","Gordon","0"
19681,"Margaret","Hutchinson","0"
11923,"Benjamin","Gordon","0"
5980,"Angela","Black","0"
2895,"Eric","Daniels","0"
16617,"Derek","Mendoza","0"
17114,"Sharon","Chung","0"
24069,"Kevin","Cross","0"
4354,"Janet","Fields","0"
24469,"Dillon","Turner","0"
24270,"Briana","Dunn","0"
19805,"Raymond","Holmes","0"
13214,"Michael","Griffin","0"
31439,"Jessica","Wagner","0"
15875,"Amy","Garcia","0"
13457,"Nancy","Stanton","0"
2909,"Sheila","Clements","0"
21015,"Michael","Rodriguez","0"
25678,"Vincent","Martinez","0"
4612,"Nathan","Miller","0"
25650,"Mary","Shaw","0"
22826,"Cory","Martinez","0"
24586,"Nicholas","Simpson","0"
23659,"Diane","Conner","0"
30201,"Christopher","Berry","0"
30141,"Nicole","Daniels","0"
20070,"Sherry","Johnson","0"
16042,"Deborah","Jones","0"
1103,"Michael","Watkins","0"
21562,"Ryan","Welch","0"
25043,"Donna","Simon","0"
17199,"Madison","Morgan","0"
15835,"Erik","Jensen","0"
11133,"Jose","Palmer","0"
31746,"Anthony","Evans","0"
24043,"Stephanie","Sullivan","0"
18467,"Megan","Joseph","0"
9675,"Donald","Hunt","0"
5717,"Brittney","Smith","0"
28378,"Daniel","Cooper","0"
26166,"Todd","Pittman","0"
13548,"Kristen","Thomas","0"
30072,"Aaron","Watson","0"
24103,"Luis","Greene","0"
17936,"Susan","Pierce","0"
12110,"Shelby","Barnes","0"
8263,"Christopher","Boyle","0"
1731,"Sean","Miller","0"
26290,"Emily","Russell","0"
28343,"Alicia","Garcia","0"
14200,"Amanda","Freeman","0"
16953,"Samantha","Diaz","0"
24359,"Jane","Gonzalez","0"
6505,"Brian","Griffin","0"
15575,"Scott","Holt","0"
20904,"Rachel","Jimenez","0"
21077,"Shannon","Snow","0"
148,"Tiffany","Zimmerman","0"
5411,"Crystal","Scott","0"
27806,"Scott","Le","0"
7190,"Brandon","Willis","0"
22552,"Brandon","Sanders","0"
8318,"Jared","Kim","0"
25227,"Jennifer","Wood","0"
27847,"Jennifer","Dunlap","0"
51,"Chelsea","Romero","0"
1898,"Barry","Hamilton","0"
14910,"Stephanie","Graham","0"
23765,"Raymond","Lam","0"
16197,"Cheyenne","Holland","0"
4056,"Bryan","Morgan","0"
11036,"Miguel","Mccarty","0"
25468,"David","Greene","0"
8540,"Miranda","Jimenez","0"
32921,"Richard","Perkins","0"
22977,"Sean","Burnett","0"
18615,"Kimberly","Harrison","0"
26175,"Aaron","Williams","0"
25388,"Luke","Moore","0"
7032,"Sarah","Hatfield","0"
24952,"Justin","Shepherd","0"
1493,"Aaron","Massey","0"
22317,"Amanda","Baker","0"
11935,"Ashley","Rodriguez","0"
9869,"Antonio","Williams","0"
22987,"Megan","Patel","0"
12390,"Angel","Jackson","0"
16532,"Eric","Lane","0"
28686,"Mark","Cochran","0"
16539,"Yolanda","Williams","0"
29304,"Lisa","Wilson","0"
9269,"Andrew","Lutz","0"
632,"Joshua","Miller","0"
27920,"Amanda","Jones","0"
12893,"Carrie","Berg","0"
33306,"Kayla","Ferrell","0"
24324,"Leon","Cunningham","0"
31884,"Cameron","Shelton","0"
33204,"Jennifer","Horn","0"
28361,"Cheryl","Martin","0"
24766,"Robert","Levy","0"
31062,"Justin","Wiggins","0"
12575,"Brianna","Stanley","0"
30906,"Jason","Villa","0"
26640,"Daniel","Norris","0"
8684,"Lauren","Scott","0"
26535,"Jenny","Benton","0"
5692,"Timothy","Calderon","0"
17755,"Madison","Reynolds","0"
7189,"James","Gonzalez","0"
10953,"Mark","Howard","0"
29896,"Felicia","Campbell","0"
18646,"Jonathan","Johnson","0"
24729,"Sara","Dixon","0"
3732,"Charles","Nelson","0"
21275,"Sean","Burke","0"
17645,"Jennifer","Perez","0"
27051,"Samantha","Roberts","0"
12143,"Shannon","Powell","0"
22584,"Chris","Williams","0"
12376,"Ashley","Carlson","0"
7889,"Brett","Aguirre","0"
24253,"Heather","Hanson","0"
19010,"Curtis","Evans","0"
344,"Erika","Henderson","0"
15640,"Courtney","Pruitt","0"
9598,"Thomas","Smith","0"
9312,"Kelly","Brown","0"
22461,"Logan","Christensen","0"
32384,"Marilyn","Young","0"
3635,"Charles","Mosley","0"
3462,"Melissa","Webster","0"
27090,"Alexander","Howe","0"
32937,"Travis","Gutierrez","0"
24145,"David","Edwards","0"
15154,"Karen","Martinez","0"
11636,"Edward","Blackwell","0"
31718,"Tyler","Smith","0"
31375,"Eric","Hines","0"
6122,"Megan","Leach","0"
31849,"Raymond","Cooper","0"
16840,"Connie","Wolf","0"
8987,"Lisa","Lee","0"
8697,"Shannon","Calhoun","0"
32407,"Laura","Malone","0"
26177,"Rodney","Taylor","0"
23380,"Robert","Rivers","0"
21006,"Deborah","Gonzalez","0"
29444,"Vernon","Jones","0"
26154,"Jacqueline","Richmond","0"
24672,"Terri","Stone","0"
22355,"Michael","Matthews","0"
23519,"Kyle","Jones","0"
16157,"Samantha","Hudson","0"
6156,"Gregory","Howard","0"
32723,"Patricia","Stark","0"
6928,"Michael","King","0"
31419,"Susan","Hernandez","0"
30648,"Christopher","Oliver","0"
5658,"Michelle","Higgins","0"
17354,"Kyle","Fisher","0"
24202,"Kathy","Moore","0"
17350,"Jordan","Fisher","0"
8468,"Aaron","Sanchez","0"
9496,"Bryan","Horton","0"
28758,"Keith","Payne","0"
12383,"Christopher","Harris","0"
18397,"Benjamin","Graham","0"
11853,"Paul","Rosales","0"
3998,"Philip","Peterson","0"
23725,"Maria","Cruz","0"
9316,"Joseph","Brown","0"
23061,"Alexander","Melendez","0"
13911,"Micheal","Hester","0"
27095,"John","Thomas","0"
29699,"Zachary","Porter","0"
20709,"Jacqueline","Barker","0"
7694,"Jennifer","Valdez","0"
22486,"Steven","Thomas","0"
23586,"Colin","Spencer","0"
32513,"Cody","Thomas","0"
507,"Keith","Day","0"
23579,"Maureen","Carey","0"
1336,"Billy","Davis","0"
13292,"Rebecca","Schwartz","0"
9709,"Mary","Guzman","0"
3526,"Douglas","Finley","0"
16506,"David","Jackson","0"
20281,"Alexander","Holland","0"
5316,"Kimberly","Morgan","0"
9230,"Brianna","Phelps","0"
95,"Robin","Johns","0"
30376,"Christopher","Herring","0"
11871,"Melissa","West","0"
172,"Misty","Norman","0"
409,"Cassidy","Anderson","0"
13656,"Michael","Johnson","0"
23606,"Thomas","Thomas","0"
4084,"Andrew","Cunningham","0"
11861,"Scott","Henderson","0"
11034,"Erica","Castillo","0"
19928,"Gregory","Williams","0"
24841,"Philip","Tate","0"
11770,"Stacy","Miranda","0"
32754,"Deborah","Brown","0"
26365,"Amy","Green","0"
10206,"Michael","Martin","0"
15230,"Aaron","Baker","0"
1411,"Lisa","Hammond","0"
1681,"Ivan","Christian","0"
31092,"Kevin","Gibson","0"
2872,"Jeffrey","Tran","0"
13201,"Bryan","Schultz","0"
27019,"Samantha","Lucas","0"
16996,"Mary","Sanchez","0"
14303,"Teresa","Allen","0"
23184,"Donna","Lawrence","0"
2800,"Jason","Stark","0"
15750,"Matthew","Wilson","0"
469,"Gerald","Dunn","0"
118,"Valerie","Bates","0"
15330,"Laura","Davis","0"
31689,"Debra","Allen","0"
1793,"Anna","Ford","0"
32851,"Sarah","Murray","0"
26293,"Kristy","Romero","0"
16284,"Christopher","Scott","0"
16199,"Melinda","Bridges","0"
5164,"Emily","Ward","0"
25608,"Dawn","Turner","0"
18482,"Theresa","Bowman","0"
14010,"Angela","Perez","0"
11778,"Michael","Duffy","0"
27105,"James","Jacobson","0"
25258,"Kelli","Wise","0"
10018,"Jeffrey","Clark","0"
29869,"Madeline","Terry","0"
28626,"Jennifer","Phillips","0"
1476,"Samantha","Brown","0"
24565,"Tina","Collins","0"
1727,"Barry","Rodgers","0"
18365,"Kayla","Lawson","0"
479,"Brandon","Flores","0"
13517,"Rodney","Gonzalez","0"
10455,"Bonnie","Leon","0"
27477,"Lori","Mcgrath","0"
23609,"James","Ramirez","0"
8507,"Michael","Scott","0"
27210,"David","Allen","0"
17487,"Corey","White","0"
10566,"Robert","Scott","0"
9939,"Aaron","Ward","0"
1253,"Jane","Hodges","0"
23931,"Thomas","Pierce","0"
7422,"Michael","Taylor","0"
24276,"Michael","Whitaker","0"
14227,"Lauren","Frank","0"
12750,"Victoria","Blackwell","0"
23639,"Jeff","Carpenter","0"
32311,"Richard","Hicks","0"
22128,"Shawn","Hartman","0"
20476,"Whitney","Oliver","0"
18966,"Anna","Williams","0"
10130,"Glenn","Williams","0"
21944,"Carolyn","Adams","0"
7720,"Scott","Hayes","0"
30104,"Virginia","Johnson","0"
20956,"Albert","Daniel","0"
4815,"Amanda","Holloway","0"
18507,"Mathew","Miller","0"
4570,"Melissa","Dorsey","0"
13220,"Brandon","Acosta","0"
7282,"Patrick","Spencer","0"
3290,"John","Morris","0"
7956,"Dylan","Spence","0"
3607,"Kathryn","Stone","0"
14744,"Brandon","Nguyen","0"
28206,"Amanda","Wyatt","0"
12864,"Joseph","Wilson","0"
26486,"Jeremiah","Smith","0"
13521,"Derrick","Knight","0"
17442,"Brian","Hammond","0"
31683,"Christopher","Robles","0"
10000,"Joy","Bennett","0"
650,"Sonya","Taylor","0"
13178,"Caitlin","Garcia","0"
31109,"Pedro","Crawford","0"
1647,"Robert","Hester","0"
1684,"Kimberly","Nunez","0"
22933,"Robert","Calderon","0"
22283,"Michele","Kim","0"
30580,"Susan","Roberts","0"
22593,"Leroy","Gray","0"
29591,"Teresa","Benton","0"
29909,"Justin","Smith","0"
17965,"Christopher","Harris","0"
30469,"Jesse","Campbell","0"
5159,"Allison","Cooley","0"
26677,"Robin","Oliver","0"
18067,"Elizabeth","Bennett","0"
4923,"Lauren","Barrera","0"
7165,"Michael","Steele","0"
14160,"Kathryn","Byrd","0"
24870,"Lisa","Young","0"
20348,"Nancy","Chan","0"
19310,"Brittany","Bennett","0"
12868,"Alicia","Wilson","0"
23207,"Jeff","Strickland","0"
29934,"Laura","Gibson","0"
3306,"Megan","Johnson","0"
26902,"Melissa","White","0"
17145,"Anthony","Collins","0"
14374,"Teresa","Schaefer","0"
373,"Randy","Hansen","0"
5578,"Christopher","Hunter","0"
21241,"Crystal","Clements","0"
18652,"Pamela","Parks","0"
10692,"Allison","Pratt","0"
32280,"Andrew","Sandoval","0"
10753,"Dwayne","Mathis","0"
21693,"Jeffrey","Moran","0"
10697,"Jeffery","Hudson","0"
856,"Sara","Sandoval","0"
5335,"Bryan","Castillo","0"
3519,"Jennifer","Bradley","0"
33066,"Patrick","Brown","0"
24326,"Kim","Guerrero","0"
18625,"Steven","Edwards","0"
6442,"Tyler","Coffey","0"
