"readerid","firstname","lastname","message","sentdate","isread"
26757,"Mark","Cain","Your book is due in 1 week! Please return it on time.","2019-07-31",False
19603,"Brian","Brown","Your book is due in 1 week! Please return it on time.","2019-07-30",False
28468,"William","Moore","Your book is due in 1 week! Please return it on time.","2019-07-30",False
32481,"Melody","Patel","Your book is due in 1 week! Please return it on time.","2019-07-30",True
31068,"Christine","Dawson","Your book is due in 1 week! Please return it on time.","2019-07-29",True
27607,"David","Mayo","Your book is due in 1 week! Please return it on time.","2019-07-28",False
7804,"Angelica","Shaw","Your book is due in 1 week! Please return it on time.","2019-07-28",True
28769,"Elizabeth","Murphy","Your book is due in 1 week! Please return it on time.","2019-07-27",True
18534,"Jessica","Johnson","Your book is due in 1 week! Please return it on time.","2019-07-27",True
17125,"Herbert","Jackson","Your book is due in 1 week! Please return it on time.","2019-07-26",False
12066,"Andrew","Owens","Your book is due in 1 week! Please return it on time.","2019-07-26",True
29443,"Valerie","Spears","Your book is due in 1 week! Please return it on time.","2019-07-25",False
18535,"Hannah","Jackson","Your book is due in 1 week! Please return it on time.","2019-07-25",True
27884,"Kenneth","Jackson","Your book is due in 1 week! Please return it on time.","2019-07-25",False
3305,"Tracy","Rodriguez","Your book is due in 1 week! Please return it on time.","2019-07-25",True
24125,"Wayne","Hudson","Your book is due in 1 week! Please return it on time.","2019-07-24",True
4282,"Sara","Becker","Your book is due in 1 week! Please return it on time.","2019-07-24",True
17320,"Nicholas","Olson","Your book is due in 1 week! Please return it on time.","2019-07-24",True
4648,"Megan","Myers","Your book is due in 1 week! Please return it on time.","2019-07-23",True
11351,"Brian","Ortiz","Your book is due in 1 week! Please return it on time.","2019-07-23",False
7666,"Brenda","Li","Your book is due in 1 week! Please return it on time.","2019-07-22",False
27645,"Justin","Johnson","Your book is due in 1 week! Please return it on time.","2019-07-20",False
20552,"Daniel","Sloan","Your book is due in 1 week! Please return it on time.","2019-07-20",True
25835,"Bridget","Obrien","Your book is due in 1 week! Please return it on time.","2019-07-20",True
15280,"Sarah","Aguilar","Your book is due in 1 week! Please return it on time.","2019-07-18",False
13696,"Joshua","Ramos","Your book is due in 1 week! Please return it on time.","2019-07-18",False
29490,"Tina","Ellis","Your book is due in 1 week! Please return it on time.","2019-07-17",True
28763,"Karen","Patterson","Your book is due in 1 week! Please return it on time.","2019-07-16",True
10714,"Tyler","Allen","Your book is due in 1 week! Please return it on time.","2019-07-16",False
9526,"Manuel","Perez","Your book is due in 1 week! Please return it on time.","2019-07-16",False
13651,"Jessica","Jones","Your book is due in 1 week! Please return it on time.","2019-07-15",False
8403,"Tracy","Mckinney","Your book is due in 1 week! Please return it on time.","2019-07-14",True
4248,"Victoria","Jackson","Your book is due in 1 week! Please return it on time.","2019-07-14",False
6209,"Gloria","Gibbs","Your book is due in 1 week! Please return it on time.","2019-07-14",False
21836,"Cristina","Russell","Your book is due in 1 week! Please return it on time.","2019-07-14",False
12749,"Amanda","Rogers","Your book is due in 1 week! Please return it on time.","2019-07-12",True
15254,"Andrea","Jones","Your book is due in 1 week! Please return it on time.","2019-07-12",False
31802,"Lance","Garcia","Your book is due in 1 week! Please return it on time.","2019-07-12",True
29977,"Brittney","Clark","Your book is due in 1 week! Please return it on time.","2019-07-12",False
30088,"Michelle","Garrett","Your book is due in 1 week! Please return it on time.","2019-07-11",True
25783,"Michael","Hancock","Your book is due in 1 week! Please return it on time.","2019-07-10",False
18638,"Julie","Landry","Your book is due in 1 week! Please return it on time.","2019-07-10",False
31017,"Robert","Rose","Your book is due in 1 week! Please return it on time.","2019-07-10",True
32071,"Natalie","Swanson","Your book is due in 1 week! Please return it on time.","2019-07-09",True
11789,"Kristin","Benitez","Your book is due in 1 week! Please return it on time.","2019-07-09",True
13339,"Melissa","Miller","Your book is due in 1 week! Please return it on time.","2019-07-08",False
20716,"Ashley","Munoz","Your book is due in 1 week! Please return it on time.","2019-07-08",False
29765,"Jesus","Shepherd","Your book is due in 1 week! Please return it on time.","2019-07-06",False
26617,"Lacey","Martin","Your book is due in 1 week! Please return it on time.","2019-07-05",False
14859,"Andrew","Clark","Your book is due in 1 week! Please return it on time.","2019-07-04",False
33309,"Mary","Hughes","Your book is due in 1 week! Please return it on time.","2019-07-03",True
10890,"Nicole","Sanchez","Your book is due in 1 week! Please return it on time.","2019-07-03",True
30480,"Lindsey","Robinson","Your book is due in 1 week! Please return it on time.","2019-07-02",False
19630,"Dorothy","Martinez","Your book is due in 1 week! Please return it on time.","2019-07-02",True
12828,"Richard","Stevens","Your book is due in 1 week! Please return it on time.","2019-07-02",True
8972,"Jennifer","Mccarthy","Your book is due in 1 week! Please return it on time.","2019-07-02",True
15449,"Jesus","Navarro","Your book is due in 1 week! Please return it on time.","2019-07-02",False
2677,"Richard","Hall","Your book is due in 1 week! Please return it on time.","2019-07-02",True
24353,"Douglas","Underwood","Your book is due in 1 week! Please return it on time.","2019-07-02",False
28487,"Robert","Roth","Your book is due in 1 week! Please return it on time.","2019-06-30",False
8115,"John","Bell","Your book is due in 1 week! Please return it on time.","2019-06-30",False
6926,"Teresa","Ruiz","Your book is due in 1 week! Please return it on time.","2019-06-30",True
6112,"Rebecca","Richards","Your book is due in 1 week! Please return it on time.","2019-06-29",False
27764,"John","Smith","Your book is due in 1 week! Please return it on time.","2019-06-28",True
8816,"Ryan","Stephenson","Your book is due in 1 week! Please return it on time.","2019-06-28",True
19182,"Dylan","Bailey","Your book is due in 1 week! Please return it on time.","2019-06-28",True
1346,"Natalie","Stone","Your book is due in 1 week! Please return it on time.","2019-06-28",False
2785,"Bernard","Green","Your book is due in 1 week! Please return it on time.","2019-06-27",False
9049,"Gavin","Chan","Your book is due in 1 week! Please return it on time.","2019-06-26",True
26792,"Leon","Lee","Your book is due in 1 week! Please return it on time.","2019-06-26",False
2116,"John","Cabrera","Your book is due in 1 week! Please return it on time.","2019-06-26",False
29416,"Tonya","Miller","Your book is due in 1 week! Please return it on time.","2019-06-26",False
18979,"Dylan","Johnson","Your book is due in 1 week! Please return it on time.","2019-06-26",False
21226,"Sean","Gill","Your book is due in 1 week! Please return it on time.","2019-06-26",True
15153,"Dorothy","Torres","Your book is due in 1 week! Please return it on time.","2019-06-25",False
27092,"Evan","Pope","Your book is due in 1 week! Please return it on time.","2019-06-25",True
9399,"Chad","Smith","Your book is due in 1 week! Please return it on time.","2019-06-25",False
25351,"Lauren","Thomas","Your book is due in 1 week! Please return it on time.","2019-06-24",False
1043,"Rachel","Smith","Your book is due in 1 week! Please return it on time.","2019-06-24",True
17512,"David","Sullivan","Your book is due in 1 week! Please return it on time.","2019-06-24",True
17417,"David","Wilson","Your book is due in 1 week! Please return it on time.","2019-06-24",False
7006,"Natasha","Mcpherson","Your book is due in 1 week! Please return it on time.","2019-06-24",False
28881,"Kevin","Franklin","Your book is due in 1 week! Please return it on time.","2019-06-24",True
11256,"Brenda","Thompson","Your book is due in 1 week! Please return it on time.","2019-06-24",False
24026,"Brandon","Aguilar","Your book is due in 1 week! Please return it on time.","2019-06-23",True
9979,"Dalton","Morris","Your book is due in 1 week! Please return it on time.","2019-06-22",True
23307,"Stephanie","Thomas","Your book is due in 1 week! Please return it on time.","2019-06-22",True
7083,"Stephanie","Cooley","Your book is due in 1 week! Please return it on time.","2019-06-21",False
21753,"Jessica","Alexander","Your book is due in 1 week! Please return it on time.","2019-06-20",True
28755,"Rita","Cameron","Your book is due in 1 week! Please return it on time.","2019-06-20",False
492,"Noah","Higgins","Your book is due in 1 week! Please return it on time.","2019-06-20",False
12666,"Thomas","Prince","Your book is due in 1 week! Please return it on time.","2019-06-20",False
25930,"Susan","Mullen","Your book is due in 1 week! Please return it on time.","2019-06-19",True
4979,"Robert","Humphrey","Your book is due in 1 week! Please return it on time.","2019-06-18",True
30848,"James","Hall","Your book is due in 1 week! Please return it on time.","2019-06-18",False
5639,"Jennifer","Osborne","Your book is due in 1 week! Please return it on time.","2019-06-17",True
1924,"Kathleen","Allen","Your book is due in 1 week! Please return it on time.","2019-06-17",False
29594,"Barbara","Fritz","Your book is due in 1 week! Please return it on time.","2019-06-17",True
2996,"Richard","Romero","Your book is due in 1 week! Please return it on time.","2019-06-17",False
24555,"Teresa","Stuart","Your book is due in 1 week! Please return it on time.","2019-06-16",False
11250,"Brittany","Ewing","Your book is due in 1 week! Please return it on time.","2019-06-16",True
23895,"Ashley","Castillo","Your book is due in 1 week! Please return it on time.","2019-06-15",False
28676,"Kyle","Gutierrez","Your book is due in 1 week! Please return it on time.","2019-06-15",False
32689,"Mary","Mack","Your book is due in 1 week! Please return it on time.","2019-06-15",False
22677,"Thomas","Reyes","Your book is due in 1 week! Please return it on time.","2019-06-14",False
18775,"Michael","Hunt","Your book is due in 1 week! Please return it on time.","2019-06-14",True
33325,"Kelly","Moore","Your book is due in 1 week! Please return it on time.","2019-06-13",False
7860,"Holly","Clark","Your book is due in 1 week! Please return it on time.","2019-06-13",True
1687,"Marco","Wood","Your book is due in 1 week! Please return it on time.","2019-06-13",True
24980,"Jodi","Roach","Your book is due in 1 week! Please return it on time.","2019-06-13",False
4449,"Vicki","White","Your book is due in 1 week! Please return it on time.","2019-06-12",False
20099,"Joshua","Bowen","Your book is due in 1 week! Please return it on time.","2019-06-12",True
28311,"Loretta","Moody","Your book is due in 1 week! Please return it on time.","2019-06-12",True
1692,"Edwin","Morris","Your book is due in 1 week! Please return it on time.","2019-06-10",False
27165,"Bryan","Baker","Your book is due in 1 week! Please return it on time.","2019-06-10",False
13406,"Dawn","Bailey","Your book is due in 1 week! Please return it on time.","2019-06-10",True
13057,"Joshua","Hamilton","Your book is due in 1 week! Please return it on time.","2019-06-10",False
20488,"Melissa","Gonzalez","Your book is due in 1 week! Please return it on time.","2019-06-10",True
14511,"Alex","Skinner","Your book is due in 1 week! Please return it on time.","2019-06-09",False
3400,"Ryan","Cooper","Your book is due in 1 week! Please return it on time.","2019-06-08",True
5050,"Michael","Harris","Your book is due in 1 week! Please return it on time.","2019-06-08",True
